"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",0.02,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",0.02,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",0.01,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",0.02,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",0.02,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",0.01,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",0.02,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",0.02,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",0.02,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",0.01,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",0.01,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",0.02,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",0.01,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",0.01,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",0,
"SAU","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",,"L"
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1967",,"L"
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1968",,"L"
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1969",,"L"
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1970",,"L"
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1971",66.44,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1972",66.04,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1973",63.6,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1974",62.41,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1975",61.44,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1976",60.59,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1977",59.54,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1978",59.85,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1979",57.68,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1980",56.75,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1981",57.57,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1982",58.54,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1983",58.43,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1984",56.33,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1985",58.9,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1986",56.73,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1987",53.66,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1988",56.88,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1989",57.71,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1990",56.75,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1991",57.62,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1992",54.6,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1993",55.17,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1994",55.97,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1995",54.36,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1996",54.58,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1997",52.94,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1998",51.56,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1999",50.29,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2000",48.54,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2001",45.75,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2002",46.25,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2003",47.35,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2004",43.91,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2005",43.52,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2006",44.98,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2007",46.01,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2008",46.15,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2009",55.15,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2010",51.59,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2011",51,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2012",53.46,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2013",47.33,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2014",44.61,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2015",38.28,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2016",36.5,
"SEN","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","2017",,"L"
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1960",,"L"
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1961",,"L"
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1962",,"L"
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1963",,"L"
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1964",,"L"
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1965",,"L"
"SGP","RENEWABLE","TOT","PC_PRYENRGSUPPLY","A","1966",,"L"
